Truck ID,Quarter,Year,New_or_Used,Sale_Price,List_Price,Pct_of_List,Book_Value,Type,Truck_Manufacturer,Region_Nm,Condition,Model_Year,Odometer,Model,Transmission_Type,Engine_Manufacturer,Fuel_Type,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Front_Tire_Size,Rear_Tire_Size,Color,Delivery_Region,Channel,Delivery_Location,Age_Yrs,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life,Engine_Type
8155,Q4,2020,NEW,25391,24250,0.955062818,22362.24,Tractor,International,RVS UTC Central US RGN,Ready,2011,561974,PRO LF627 PREM,Manual,CUMM,Diesel,175,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Louisville,8,40000,12000,450,1800,850000,IN LINE
8157,Q4,2020,NEW,23698,22800,0.962106507,22632.27,Tractor,International,RVS UTC Central US RGN,Ready,2011,618413,PRO LF627 PREM,Manual,CUMM,Diesel,175,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,8,40000,12000,450,1800,850000,IN LINE
8158,Q4,2020,NEW,24956,23905,0.957885879,21484.19,Tractor,International,RVS UTC EAST REGION,Ready,2011,576464,PRO LF627 PREM,,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,High Point,8,40000,12000,450,1800,850000,IN LINE
8159,Q4,2020,NEW,9190,6450,0.701849837,4056.71,Truck,Ford,RVS UTC EAST REGION,Validated,2010,78360,E-250 ECONOLINE,Auto,FORD,Unleaded,138,4.1,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,BLACK,Northeastern US,Retail,Boston,8,6340,4600,225,4800,100000,IN LINE
8160,Q4,2020,NEW,9499,4000,0.421096958,19124.66,Tractor,International,RVS UTC Central US RGN,As Is,2011,483143,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Greenwood,8,40000,12000,470,1700,850000,IN LINE
8162,Q4,2020,NEW,20740,26000,1.253616201,23496.1,Truck,International,RVS UTC EAST REGION,Validated,2011,166543,4300,Auto,INTL,Diesel,217,6.43,,,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,8,19000,10000,215,2600,240000,IN LINE
8163,Q4,2020,NEW,27742,27742,1,22657.35,Truck,International,RVS UTC EAST REGION,Validated,2011,145398,4300,Auto,INTL,Diesel,272,6.43,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Jacksonville,8,19000,10000,215,2600,240000,IN LINE
8164,Q4,2020,NEW,21878,21405,0.978380108,21498.98,Truck,International,RVS UTC EAST REGION,Validated,2011,240111,4300,Auto,INTL,Diesel,272,6.43,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Baltimore DC,8,19000,10000,215,2600,240000,IN LINE
8165,Q4,2020,NEW,10999,10999,1,10330.45,Tractor,International,RVS UTC EAST REGION,Validated,2011,194463,8600,Manual,INTL,Diesel,152,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,8,23000,12000,330,1900,700000,IN LINE
8166,Q4,2020,NEW,10999,10000,0.909173561,10352.01,Tractor,International,RVS UTC Central US RGN,Validated,2011,194106,8600,Manual,INTL,Diesel,152,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Chicago,8,23000,12000,330,1900,700000,IN LINE
8167,Q4,2020,NEW,18999,17500,0.921101111,18154.57,Tractor,International,RVS UTC Western US REGION,Validated,2011,352815,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Western US,Retail,Pueblo,8,40000,12000,470,1700,850000,IN LINE
8168,Q4,2020,NEW,18999,17500,0.921101111,18078.81,Tractor,International,RVS UTC Western US REGION,Validated,2011,318478,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Western US,Retail,Pueblo,8,40000,12000,470,1700,850000,IN LINE
8169,Q4,2020,NEW,18999,17500,0.921101111,18097.59,Tractor,International,RVS UTC Western US REGION,Validated,2011,369483,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Western US,Retail,Pueblo,8,40000,12000,470,1700,850000,IN LINE
8170,Q4,2020,NEW,18999,18500,0.97373546,23257.85,Tractor,International,RVS UTC Western US REGION,Validated,2011,253092,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Western US,Retail,Golden,8,40000,12000,470,1700,850000,IN LINE
8171,Q4,2020,NEW,29000,32000,1.103448276,24379.76,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,286000,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,0,17500,10000,240,2300,240000,IN LINE
8172,Q4,2020,NEW,18999,18999,1,23303.59,Tractor,International,RVS UTC Western US REGION,Validated,2011,248137,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,8,40000,12000,470,1700,850000,IN LINE
8173,Q4,2020,NEW,36402,32500,0.892808088,21421.94,Truck,Freightliner,RVS UTC EAST REGION,Ready,2011,136612,M2 106,Auto,CUMM,Diesel,286,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,8,21000,12000,280,2300,280000,IN LINE
8174,Q4,2020,NEW,36408,30000,0.823994726,27314.19,Truck,Freightliner,RVS UTC EAST REGION,Ready,2011,186407,M2 106,Auto Shift,CUMM,Diesel,286,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Charlotte,7,21000,12000,280,2300,280000,IN LINE
8175,Q4,2020,NEW,32050,30000,0.936037442,25284.55,Truck,Freightliner,RVS UTC Western US REGION,Ready,2011,262000,M2 106,Auto Shift,CUMM,Diesel,286,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,7,21000,12000,280,2300,280000,IN LINE
8176,Q4,2020,NEW,32609,16350,0.50139532,25901.28,Truck,Isuzu,RVS UTC Western US REGION,Ready,2011,162057,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Fleet,Denver,7,14550,6830,205,2400,200000,IN LINE
8177,Q4,2020,NEW,20349,11275,0.554081282,17968.56,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,138025,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Fleet,Bangor,7,14550,6830,205,2400,200000,IN LINE
8178,Q4,2020,NEW,16594,9000,0.54236471,15314,Truck,Isuzu,RVS UTC Central US RGN,Ready,2011,189691,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Fleet,Louisville,7,14550,6830,205,2400,200000,IN LINE
8179,Q4,2020,NEW,18561,16995,0.915629546,18282.85,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,162390,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Boston,7,14550,6830,205,2400,200000,IN LINE
8180,Q4,2020,NEW,11999,9000,0.750062505,11649.51,Tractor,International,RVS UTC EAST REGION,Validated,2012,164890,8600,Manual,INTL,Diesel,146,3.42,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,RED,Northeastern US,Retail,Bangor,7,23000,12000,410,1700,700000,IN LINE
8181,Q4,2020,NEW,27959,25505,0.912228621,27580.56,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,312911,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,7,17500,10000,240,2300,240000,IN LINE
8182,Q4,2020,NEW,32881,25500,0.775523859,24919.32,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,164381,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Baltimore DC,7,14550,6830,205,2400,200000,IN LINE
8183,Q4,2020,NEW,19812,10700,0.540076721,19522.26,Truck,Isuzu,RVS UTC Central US RGN,Ready,2011,148767,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Fleet,Chicago,7,14550,6830,205,2400,200000,IN LINE
8184,Q4,2020,NEW,20253,17795,0.878635264,18205.45,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,139937,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Retail,Chicago,7,14550,6830,205,2400,200000,IN LINE
8185,Q4,2020,NEW,21625,11975,0.553757225,19434.98,Truck,Isuzu,RVS UTC Central US RGN,Ready,2011,112500,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Central US,Fleet,Chicago,7,14550,6830,205,2400,200000,IN LINE
8186,Q4,2020,NEW,41150,20905,0.508019441,25299.78,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,187212,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Providence,7,17500,10000,240,2300,240000,IN LINE
8187,Q4,2020,NEW,43650,39705,0.909621993,24142.48,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,194022,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,7,17500,10000,240,2300,240000,IN LINE
8188,Q4,2020,NEW,34650,26000,0.75036075,25082.44,Truck,Freightliner,RVS UTC Western US REGION,Ready,2012,178582,M2 106,Auto,CUMM,Diesel,200,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Golden,7,17500,10000,220,2300,240000,IN LINE
8189,Q4,2020,NEW,28262,26900,0.951808082,22290.35,Truck,International,RVS UTC EAST REGION,Validated,2011,141266,4300,,INTL,Diesel,272,6.14,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Miami,8,19000,10000,225,2300,240000,IN LINE
8190,Q4,2020,NEW,23457,21112,0.900029842,19134.85,Tractor,International,RVS UTC Western US REGION,Validated,2011,445175,PRO LF627 PREM,Manual,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,8,40000,12000,450,1800,850000,IN LINE
8191,Q4,2020,NEW,23053,20748,0.900013014,19381.65,Tractor,International,RVS UTC Western US REGION,Validated,2011,468893,PRO LF627 PREM,Manual,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,8,40000,12000,450,1800,850000,IN LINE
8192,Q4,2020,NEW,10999,10999,1,10649.27,Tractor,International,RVS UTC EAST REGION,Validated,2011,280447,8600,Manual,INTL,Diesel,152,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,8,23000,12000,330,1900,700000,IN LINE
8193,Q4,2020,NEW,10999,11000,1.000090917,10649.57,Tractor,International,RVS UTC EAST REGION,Validated,2011,311355,8600,Manual,INTL,Diesel,152,3.91,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,RED,Northeastern US,Retail,Providence,8,23000,12000,370,1900,700000,IN LINE
8194,Q4,2020,NEW,11850,3500,0.29535865,13101.38,Truck,Isuzu,RVS UTC EAST REGION,As Is,2010,144258,NRR,Auto,ISUZ,Diesel,176,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Retail,Providence,8,14550,6830,205,2600,200000,IN LINE
8196,Q4,2020,NEW,16567,18567,1.120721917,12602.22,Truck,Isuzu,RVS UTC Western US REGION,Ready,2010,176297,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,Seattle,8,14550,6830,205,2600,200000,IN LINE
8197,Q4,2020,NEW,15456,17456,1.129399586,12884.42,Truck,Isuzu,RVS UTC Western US REGION,Ready,2010,186400,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,Denver,8,14550,6830,205,2600,200000,IN LINE
8198,Q4,2020,NEW,18680,9750,0.521948608,13968.69,Truck,Isuzu,RVS UTC Central US RGN,Ready,2010,141399,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Central US,Fleet,Chicago,8,14550,6830,205,2600,200000,IN LINE
8199,Q4,2020,NEW,12321,10000,0.811622433,13789.07,Truck,Isuzu,RVS UTC Western US REGION,As Is,2010,166894,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,St Louis,8,14550,6830,205,2600,200000,IN LINE
8200,Q4,2020,NEW,16120,16120,1,13160.03,Truck,Isuzu,RVS UTC Western US REGION,Ready,2010,180368,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,Dallas,8,14550,6830,205,2600,200000,IN LINE
8201,Q4,2020,NEW,17926,16500,0.920450742,15480.69,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,163791,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Retail,Baltimore DC,8,14550,6830,205,2600,200000,IN LINE
8202,Q4,2020,NEW,17182,9100,0.529624025,13050.69,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,161122,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Fleet,Providence,8,14550,6830,205,2600,200000,IN LINE
8203,Q4,2020,NEW,17900,9000,0.502793296,12869.07,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,153645,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Fleet,Springfield,8,14550,6830,205,2600,200000,IN LINE
8204,Q4,2020,NEW,15916,15405,0.967893943,12097.57,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,168581,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Retail,Boston,8,14550,6830,205,2600,200000,IN LINE
8205,Q4,2020,NEW,24241,22000,0.907553319,18527.11,Truck,Isuzu,RVS UTC Central US RGN,Ready,2010,176993,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Central US,Retail,Cleveland,8,14550,6830,205,2600,200000,IN LINE
8206,Q4,2020,NEW,29091,26250,0.90234093,17959.64,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,162766,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,SOUTH US,Retail,Jacksonville,8,14550,6830,205,2600,200000,IN LINE
8207,Q4,2020,NEW,28968,24000,0.828500414,19309.94,Truck,Isuzu,RVS UTC Central US RGN,Ready,2010,163708,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Central US,Retail,Oxford,8,14550,6830,205,2600,200000,IN LINE
8208,Q4,2020,NEW,25006,24000,0.959769655,29745.68,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2011,454031,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Bangor,8,40000,12000,455,1800,850000,IN LINE
8209,Q4,2020,NEW,33194,32194,0.969874074,29813.56,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,315308,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Seattle,8,40000,12000,455,1800,850000,IN LINE
8210,Q4,2020,NEW,35186,32500,0.92366282,28028.23,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,215716,CASCADIA 113,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,8,40000,12000,455,1800,850000,IN LINE
8211,Q4,2020,NEW,28332,18700,0.66003106,28130.79,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,458402,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Pittsburgh,8,40000,12000,455,1800,850000,IN LINE
8212,Q4,2020,NEW,31266,27550,0.881148852,30008.75,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2011,411706,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Milwaukee,8,40000,12000,455,1800,850000,IN LINE
8213,Q4,2020,NEW,32333,31333,0.969071846,28071.48,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,358367,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 14P R287,295/75R 22.5 M720,WHITE,Western US,Retail,Seattle,8,40000,12000,455,1800,850000,IN LINE
8214,Q4,2020,NEW,25267,22750,0.9003839,20639.57,Tractor,International,RVS UTC EAST REGION,Validated,2011,388709,PRO LF627 PREM,Manual,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,High Point,8,40000,12000,450,1800,850000,IN LINE
8215,Q4,2020,NEW,27317,26000,0.951788264,20639.62,Tractor,International,RVS UTC Central US RGN,Ready,2011,459135,PRO LF627 PREM,Manual,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Chicago,8,40000,12000,450,1800,850000,IN LINE
8216,Q4,2020,NEW,21846,21000,0.961274375,21997.97,Tractor,International,RVS UTC Central US RGN,Ready,2011,646803,PRO LF627 PREM,Manual,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Oxford,8,40000,12000,450,1800,850000,IN LINE
8217,Q4,2020,NEW,30230,7300,0.241481972,16858.84,Truck,HINO,RVS UTC Western US REGION,Ready,2010,315394,HINO 268,Auto,HINO,Diesel,235,0,,,255/70R 22.5,P255/70R 16,RED,Western US,Fleet,Flagstaff,8,19000,10000,220,2500,280000,IN LINE
8218,Q4,2020,NEW,10999,7800,0.709155378,10462.32,Tractor,International,RVS UTC Western US REGION,Validated,2011,313161,8600,Manual,INTL,Diesel,152,3.91,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Kansas City,8,23000,12000,330,1900,700000,IN LINE
8219,Q4,2020,NEW,29669,4500,0.151673464,16344.34,Truck,Freightliner,RVS UTC EAST REGION,As Is,2011,287182,M2 106,Auto,CUMM,Diesel,231,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,8,21000,10000,280,2600,240000,IN LINE
8220,Q4,2020,NEW,22290,10800,0.484522207,21910.44,Truck,International,RVS UTC Central US RGN,Validated,2011,175861,4400,Auto,INTL,Diesel,254,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Grand Rapids,8,19000,10000,230,2300,240000,IN LINE
8221,Q4,2020,NEW,18246,11000,0.602871862,17866.69,Truck,International,RVS UTC EAST REGION,Validated,2011,255339,4400,Auto,INTL,Diesel,217,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Atlanta,8,19000,10000,230,2300,240000,IN LINE
8222,Q4,2020,NEW,37605,34600,0.920090414,21574.59,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,465526,COLUMBIA 120,Manual,DETR,Diesel,216,3.58,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Jacksonville,8,40000,12000,455,1800,850000,IN LINE
8223,Q4,2020,NEW,33575,30500,0.908413999,26422.71,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2011,276573,COLUMBIA 120,Manual,DETR,Diesel,0,0,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,,SOUTH US,Retail,South Florida,8,40000,12000,455,1800,850000,IN LINE
8224,Q4,2020,NEW,26876,24250,0.902292008,22365.34,Tractor,International,RVS UTC EAST REGION,Validated,2011,294028,PRO LF627 PREM,Manual,CUMM,Diesel,175,3.73,3,10,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Western US,Fleet,Golden,8,40000,12000,400,1800,850000,IN LINE
8225,Q4,2020,NEW,34700,30495,0.878818444,18842.27,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,84775,NRR,Auto,ISUZ,Diesel,179,5.85,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Retail,Boston,8,14550,6830,205,2600,200000,IN LINE
8226,Q4,2020,NEW,27675,25000,0.903342367,22327.49,Tractor,International,RVS UTC Western US REGION,Ready,2011,485831,PRO LF627 PREM,Manual,CUMM,Diesel,175,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Houston,8,40000,12000,450,1800,850000,IN LINE
8227,Q4,2020,NEW,28731,28800,1.002401587,22534.64,Tractor,International,RVS UTC Western US REGION,Ready,2011,438450,PRO LF627 PREM,Manual,CUMM,Diesel,175,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,8,40000,12000,450,1800,850000,IN LINE
8228,Q4,2020,NEW,31013,30000,0.967336278,31933.31,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,607884,CASCADIA 125,Manual,CUMM,Diesel,195,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Baltimore DC,6,40000,12000,450,1800,850000,IN LINE
8229,Q4,2020,NEW,35040,32551,0.928966895,24693.31,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,254065,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Columbia,7,17500,10000,240,2300,240000,IN LINE
8230,Q4,2020,NEW,30438,30405,0.998915829,29266.78,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,769232,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,High Point,6,40000,12000,450,1800,850000,IN LINE
8231,Q4,2020,NEW,19856,10000,0.503626108,28592.63,Tractor,Freightliner,RVS UTC EAST REGION,As Is,2012,541400,CASCADIA 125,Manual,CUMM,Diesel,230,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Columbia,6,40000,12000,450,1800,850000,IN LINE
8233,Q4,2020,NEW,42650,42650,1,26229.27,Truck,Freightliner,RVS UTC Western US REGION,Ready,2012,106551,M2 106,Auto,CUMM,Diesel,270,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Golden,6,17500,10000,240,2300,240000,IN LINE
8234,Q4,2020,NEW,21250,12750,0.6,20970.03,Truck,Ford,RVS UTC EAST REGION,Ready,2012,113300,F350,Auto,FORD,Diesel,165,4.3,2,4,LT245/75R 17E,LT245/75R 17E,WHITE,Northeastern US,Fleet,Pittsburgh,6,2163,4850,300,5000,200000,IN LINE
8235,Q4,2020,NEW,21421,13750,0.641893469,21071.9,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2012,768265,CASCADIA 125,Manual,CUMM,Diesel,183,3.7,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Boston,6,40000,12000,450,1800,850000,IN LINE
8236,Q4,2020,NEW,21335,14250,0.667916569,20985.9,Tractor,Freightliner,RVS UTC Central US RGN,Validated,2012,738338,CASCADIA 125,Manual,CUMM,Diesel,183,3.7,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Des Moines,6,40000,12000,450,1800,850000,IN LINE
8239,Q4,2020,NEW,13999,13500,0.964354597,25731.5,Tractor,International,RVS UTC EAST REGION,Validated,2013,330200,8600,Manual,INTL,Diesel,146,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,High Point,6,23000,12000,330,1700,700000,IN LINE
8240,Q4,2020,NEW,29452,14400,0.488931142,29072.42,Truck,International,RVS UTC EAST REGION,Validated,2012,175219,4300,Auto,INTL,Diesel,254,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Providence,6,19000,10000,215,2200,240000,IN LINE
8241,Q4,2020,NEW,42400,44000,1.037735849,22994.51,Truck,Freightliner,RVS UTC Western US REGION,Ready,2012,125434,M2 106,Auto,CUMM,Diesel,270,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,6,17500,10000,240,2300,240000,IN LINE
8242,Q4,2020,NEW,36762,20875,0.567841793,36482.22,Truck,International,RVS UTC EAST REGION,Validated,2012,184968,7600,Manual,INTL,Diesel,224,3.9,3,10,425/65R 22.5 (M844F),11R-22.5/14PR (M711),WHITE,SOUTH US,Fleet,South Florida,6,46000,20000,410,1700,450000,IN LINE
8243,Q4,2020,NEW,6976,8476,1.215022936,1821.74,Truck,GMC,RVS UTC Western US REGION,Ready,2008,161508,TG31405,Auto,GMC,Unleaded,135,4.1,2,4,P225/75R15-6PR,P225/75R15/6PR,WHITE,Western US,Retail,Modesto,11+,5700,4300,82,4600,100000,V TYPE
8244,Q4,2020,NEW,29949,27260,0.910214031,24882.68,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2012,643378,CASCADIA 125,Manual,DETR,Diesel,175,2.64,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Central US,Retail,Louisville,6,40000,12000,488,1800,850000,IN LINE
8245,Q4,2020,NEW,26060,20000,0.767459708,25710.29,Tractor,Freightliner,RVS UTC Central US RGN,On the Road,2012,773000,CASCADIA 125,Manual,DETR,Diesel,175,2.64,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Central US,Retail,Bloomington,6,40000,12000,488,1800,850000,IN LINE
